Date,station,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente
2025-02-24,سعدية برقو,2.0,88.0,64.74984620979198,393.0,371.0293060177289,40.0,230.0
2025-02-24,سد الأخماس,0.0,58.0,42.99166666716336,263.0,265.2245053272398,38.0,159.0
2025-02-24,مكثر,0.0,68.0,48.771076869620714,188.0,297.93599982783206,42.0,237.0
2025-02-24,تونس قرطاج,0.0,57.0,55.953692355304966,299.2,326.89000000134126,31.0,141.6
2025-02-24,تونس المنوبية,0.0,59.3,54.63953837419932,253.8,321.2998775484763,35.2,197.10000000000002
2025-02-24,أريانة,0.0,61.0,58.859692090669526,324.0,330.8240000307558,32.0,162.0
2025-02-24,سيدي ثابت,0.0,57.0,61.56645422090847,278.0,298.9170257525839,21.0,152.0
2025-02-24,قلعة الأندلس,0.0,54.0,62.25949765567551,376.0,350.3087459153322,40.0,165.0
2025-02-24,منوبة,0.0,53.0,50.7148935737762,289.0,288.1741387406888,37.5,254.0
2025-02-24,برج العامري,0.0,47.0,51.690769166396215,305.0,279.87248943882634,38.0,213.5
2025-02-24,البطان,0.0,41.0,51.98610542736387,250.0,263.51121911790483,22.0,157.0
2025-02-24,بن عروس ,0.0,77.0,51.66694732930315,367.0,315.6979998396339,25.0,230.0
2025-02-24,برج السدرية,0.0,128.0,59.58260861933231,466.0,344.9947426778274,47.5,185.0
2025-02-24,الخليدية,0.0,72.0,47.24614173467675,378.0,308.07899221296475,36.0,233.0
2025-02-24,نابل,0.0,80.0,39.865333478997144,453.0,290.6657553489172,25.5,177.7
2025-02-24,قليبية ,0.0,82.0,63.49830782019175,529.0,397.81873463032804,30.5,199.0
2025-02-24,قربة ,0.0,72.0,48.48292303922084,453.0,313.0737551216113,20.0,119.5
2025-02-24,منزل بوزلفة,4.0,146.0,59.56417345863854,528.0,369.0731020279319,51.5,216.5
2025-02-24,قرمبالية,0.0,148.0,54.69400002698487,572.5,351.391714446271,38.5,268.5
2025-02-24,الهوارية ,2.0,89.0,69.58588038290854,749.0,423.57209296195316,58.0,264.5
2025-02-24,الحمامات ,0.0,78.5,45.88323073531572,407.0,319.26199992135173,18.5,182.0
2025-02-24,زغوان,0.0,117.5,50.68351651172577,571.5,314.2508573537274,48.0,190.5
2025-02-24,الفحص ,0.0,78.0,43.12083339318633,462.0,256.02965433765786,15.0,211.0
2025-02-24,سد بئر مشارقة ,0.0,50.5,47.86399996817113,336.5,271.4654689757558,27.5,127.5
2025-02-24,صواف,0.0,53.0,41.92034580437005,329.0,254.75778082960923,16.0,142.0
2025-02-24,الجبيبنة 3 النظور,0.0,62.0,41.47247059652035,271.5,239.24600012645126,12.0,172.0
2025-02-24,بنزرت سيدي أحمد ,0.0,51.0,82.76799988634309,367.1,468.1182003113627,47.8,296.4
2025-02-24,تينجة,0.0,60.5,81.10246156474717,367.9,433.1030699426109,51.7,278.4
2025-02-24,راس الجبل,0.0,73.3,75.56231884096844,335.40000000000003,427.14195153481194,56.5,261.1
2025-02-24,العالية,0.0,93.5,56.62383688394349,474.0,349.10405131922306,47.0,233.0
2025-02-24,ماطر,0.0,64.0,71.41661541003447,401.5,379.77555128590177,59.0,318.0
2025-02-24, جومين,0.0,56.0,109.33941343680124,476.0,514.5892008465468,61.0,404.5
2025-02-24,سجنان,0.0,81.5,105.23138456546344,593.8,615.6929386985668,65.0,490.5
2025-02-24,القيروان ,0.0,43.2,23.00466666315993,204.2,192.89600039988764,12.3,130.3
2025-02-24,حفوز,0.0,18.0,21.707316997029434,111.5,191.62225633319017,0.0,78.0
2025-02-24,سد نبهانة,0.0,80.5,26.429268413927502,258.0,180.77317057350064,14.5,85.5
2025-02-24,الوسلاتية,0.0,46.0,34.820138897953754,167.0,238.9027485374811,7.5,93.0
2025-02-24,السبيخة,0.0,46.0,26.253999955356118,234.5,209.66800000444061,8.0,105.0
2025-02-24,سيدي عمر بوحجلة,0.0,40.0,21.698615379608594,175.0,170.91351034090226,10.0,140.5
2025-02-24,سد سيدي سعد,0.0,22.5,18.428000015020366,156.9,148.0080001212658,6.5,70.5
2025-02-24,القصرين,0.0,21.5,18.87753845536938,158.9,148.7260000300407,2.6,98.1
2025-02-24,فريانة ,0.0,22.0,17.345833322964605,115.5,152.81458332405106,0.0,33.5
2025-02-24,فوسانة,0.0,39.5,14.058695712977128,189.5,121.62649020358222,13.0,45.5
2025-02-24,خنقة الزازية,0.0,36.2,16.885999983331335,116.5,129.95799990415568,0.0,39.2
2025-02-24,سبيبة ,0.0,30.5,22.44637687396312,104.3,172.6933332622339,2.0,75.0
2025-02-24,سبيطلة,0.0,32.0,17.83276931826885,130.2,137.63400028884405,0.0,75.0
2025-02-24,تالة ,0.0,55.0,34.47184617174359,193.0,230.06200016304857,12.0,142.0
2025-02-24,سيدي بوزيد,0.0,61.0,21.41458336325983,286.29999999999995,174.27141238118367,1.0,72.0
2025-02-24,سيدي علي بن عون,0.0,20.0,15.415425559941756,223.5,138.02637800811624,0.5,85.5
2025-02-24,بير الحفي,0.0,29.0,13.960307686764457,227.8,143.48008163494728,0.5,56.5
2025-02-24,المكناسي ,0.0,77.5,14.245384584092177,185.0,135.78942865174338,0.0,26.0
2025-02-24,الرقاب ,0.0,32.0,13.609956711127518,268.7,137.63871428214046,0.0,48.0
2025-02-24,جلمة ,0.0,19.5,15.688717960903784,117.8,129.92502653292047,1.0,72.0
2025-02-24,المزونة,0.0,42.5,14.031250029802322,145.0,129.58000888877564,0.0,23.0
2025-02-24,سوسة,0.0,50.0,32.90054934764254,320.5,254.03061227515647,7.0,150.0
2025-02-24,النفيضة,0.0,49.0,37.20000000395205,368.3,252.96053782058988,8.0,176.5
2025-02-24,مساكن ,0.0,43.0,27.162769271032168,297.5,236.85816474631795,4.5,199.5
2025-02-24,سيدي بوعلي ,0.0,75.0,33.334437545854286,367.0,232.1516337184148,13.0,131.0
2025-02-24,الكندار,0.0,27.0,27.027083285152912,266.5,203.03256943143106,5.0,104.5
2025-02-24,المنستير,0.0,89.0,32.94189858058568,484.0,247.4522866766589,25.0,258.0
2025-02-24,المكنين ,0.0,89.0,36.12169231818272,539.0,277.04620429399057,13.0,212.0
2025-02-24,طبلبة,0.0,53.0,34.73809523485145,518.0,281.15400475414447,13.0,200.0
2025-02-24,جــمال,0.0,96.0,32.37730213306981,450.0,270.0403810045816,14.0,207.0
2025-02-24,المهدية,0.0,46.6,30.229538523199466,446.7,259.2620002306997,20.4,258.4
2025-02-24,الشابة,0.0,62.5,24.800724655821707,464.5,239.4919807970523,4.0,251.0
2025-02-24,السواسي,0.0,46.0,19.503061231301754,262.0,166.96032508193855,5.7,155.29999999999998
2025-02-24,الـــجم ,0.0,45.0,26.216666695972293,340.7,201.49902462092362,7.8,174.60000000000002
2025-02-24,صفاقس,0.0,34.0,16.726769161430692,238.79999999999998,159.9479999129475,5.0,63.5
2025-02-24,عقارب,0.0,32.0,14.673999979496005,274.4,139.08814295415567,7.0,50.0
2025-02-24,بير علي بن خليفة,0.0,36.0,16.528923083727175,246.0,133.08181804630024,1.0,33.0
2025-02-24,الغريبة,0.0,25.0,10.62826086645541,208.79999999999998,129.91390951850508,8.5,35.5
2025-02-24,قرقنة,0.0,21.0,15.657863227730116,235.5,153.1014899004988,0.0,95.0
2025-02-24,منزل شاكر,0.0,34.0,18.165848336061103,242.5,146.69800004720688,5.0,63.0
2025-02-24,الحنشة,0.0,51.0,20.082050248706363,333.0,168.43014423343092,8.0,123.0
2025-02-24,قفصة ,0.0,26.0,12.784307774626294,82.5,106.67400004193189,0.0,33.0
2025-02-24,القطار,0.0,26.0,10.652651487877874,114.0,93.32178723281625,0.0,15.0
2025-02-24,السند,0.0,58.0,14.931250029243529,178.0,128.38931545910535,0.0,36.0
2025-02-24,المنلوي,0.0,26.0,10.830434786560744,85.0,73.23566761785354,0.0,21.5
2025-02-24,الرديف ,0.0,37.5,10.366666654124856,112.0,99.88536244683664,0.0,33.0
2025-02-24,سيدي يعيش,0.0,16.0,10.714444448219407,150.0,135.58829886328465,0.0,30.5
2025-02-24,أم العرائس,0.0,68.0,13.156521756040013,145.3,83.23073094529515,0.0,28.0
2025-02-24,توزر ,0.0,61.5,6.957076938060612,102.5,60.111265317977065,1.0,13.2
2025-02-24,تمغزة,0.0,33.0,6.4161290391798955,86.0,69.32071001638886,1.0,20.5
2025-02-24,دقاش,0.0,64.0,6.0209302223005965,105.0,63.772084044533514,0.5,16.5
2025-02-24,نفطة ,0.0,54.0,6.1255319126425904,92.5,60.17789085371341,1.0,11.5
2025-02-24,قبلي ,0.0,15.4,9.29777776317464,81.2,65.56152809501475,2.3,19.7
2025-02-24,الفوار,0.0,19.5,5.9793543412654975,74.3,50.70902146344043,0.0,22.5
2025-02-24,دوز ,0.0,28.5,8.143589716500198,60.199999999999996,59.87282429800106,0.8,23.7
2025-02-24,قابس ,0.0,55.0,15.451538467223827,164.5,153.5290608190608,4.5,66.0
2025-02-24,الحامة,0.0,35.0,12.882499983906747,96.0,104.25730761540339,2.0,38.0
2025-02-24,المطوية ,0.0,57.0,16.157948729013786,207.0,134.62800249345753,4.0,60.5
2025-02-24,مطماطة,0.0,46.0,17.58169229434087,194.5,133.72338785591168,3.0,114.5
2025-02-24,مدنين ,0.0,8.4,16.636734695610954,108.0,113.7268166205956,12.0,154.89999999999998
2025-02-24,بني خداش,0.0,9.8,28.229268198696577,81.2,152.54390238843314,7.9,65.7
2025-02-24,بن قردان ,0.0,7.5,19.887500005012214,131.2,138.7789762693691,13.8,123.6
2025-02-24,جرجيس,0.0,12.7,16.893537440166185,92.8,190.1266021159279,29.4,116.1
2025-02-24,جربة حومة السوق,0.0,18.5,19.249076963846505,146.5,179.13995931364158,7.0,89.9
2025-02-24,تطاوين ,0.0,4.6,13.198942918102032,118.49999999999999,78.63103542223145,14.2,65.0
2025-02-24,غمراسن,0.0,2.5,15.497804859280588,72.4,83.12148065126854,13.5,47.3
2025-02-24,رمادة ,0.0,1.2,8.71247354496357,101.4,51.21451670862291,2.5,22.3
2025-02-23,جندوبة,0.0,21.3,51.6130769076829,246.5,291.09400008767847,54.699999999999996,229.79999999999998
2025-02-23,بوسالم,0.0,49.1,50.99212133544261,232.99999999999997,281.18888922085387,44.2,253.29999999999995
2025-02-23,غار الدماء,0.0,14.6,52.05595246210795,235.6,275.43265288444775,88.0,209.5
2025-02-23,عين دراهم,0.0,154.0,192.68969249661154,1013.0,1099.334000077843,214.0,1047.0
2025-02-23,طبرقة,0.0,60.00000000000001,111.2253845676665,724.3,695.6180008885267,77.6,526.8000000000001
2025-02-23,سد بوهرتمة,0.0,41.3,99.68611130131538,413.0,501.7819627610464,100.4,454.30000000000007
2025-02-23,بــاجة,0.0,49.5,74.66369220285462,401.5,391.87469888065766,50.50000000000001,326.9
2025-02-23,مجاز الباب,0.0,39.0,54.22505039882781,268.0,268.5228984872499,20.5,180.0
2025-02-23,نفزة ,0.0,55.0,119.73605449137843,831.0,687.1081378863581,55.0,507.0
2025-02-23,سد سيدي سالم,0.0,36.3,52.062499972060316,214.20000000000005,277.79547858159947,22.0,169.0
2025-02-23,تبرسق ,0.0,55.0,68.63246167531379,262.5,362.59926506892776,42.0,224.5
2025-02-23,تيبار ,0.0,59.0,64.42523088374963,333.0,354.25914308981925,49.0,287.0
2025-02-23,الكاف ,0.0,59.9,44.866604854147155,369.5,253.69387770200876,38.7,255.10000000000002
2025-02-23,سد ملاق,0.0,42.8,29.023384565069126,257.0,174.1665710583632,66.8,182.89999999999998
2025-02-23,ساقية سيدي يوسف,0.0,23.8,50.3121213564969,306.9,301.71333341383274,80.0,221.2
2025-02-23,قلعة سنان,0.0,41.0,27.798535354992357,164.5,205.22267683228156,17.0,110.0
2025-02-23,القصور,0.0,46.5,35.40000001013279,165.5,220.99400001704691,26.5,153.5
2025-02-23,السرس,0.0,54.0,39.28266376612932,210.0,238.9069766819823,26.5,134.5
2025-02-23,تاجروين,0.0,47.5,34.73488383653552,217.0,222.18567741378473,24.0,115.5
2025-02-23,سليانة,0.0,47.0,39.33042861397778,230.0,241.1380000437796,35.5,150.5
2025-02-23,بوعرادة,0.0,63.0,47.227083358758435,250.0,266.12722374389466,26.0,196.0
2025-02-23,الكريب,0.0,49.0,56.744557851228585,374.0,323.74834180770296,70.0,288.0
2025-02-23,الروحية ,0.0,38.0,22.165116311505784,124.0,164.47338618156613,7.0,63.0
2025-02-23,سعدية برقو,0.0,86.0,64.74984620979198,391.0,371.0293060177289,39.0,229.0
2025-02-23,سد الأخماس,0.0,58.0,42.99166666716336,263.0,265.2245053272398,38.0,159.0
2025-02-23,مكثر,0.0,68.0,48.771076869620714,188.0,297.93599982783206,38.0,233.0
2025-02-23,تونس قرطاج,0.0,57.0,55.953692355304966,299.2,326.89000000134126,31.0,141.6
2025-02-23,تونس المنوبية,0.0,59.3,54.63953837419932,253.8,321.2998775484763,35.2,197.10000000000002
2025-02-23,أريانة,0.0,61.0,58.859692090669526,324.0,330.8240000307558,32.0,162.0
2025-02-23,سيدي ثابت,0.0,57.0,61.56645422090847,278.0,298.9170257525839,21.0,152.0
2025-02-23,قلعة الأندلس,0.0,54.0,62.25949765567551,376.0,350.3087459153322,40.0,165.0
2025-02-23,منوبة,0.0,53.0,50.7148935737762,289.0,288.1741387406888,37.5,254.0
2025-02-23,برج العامري,0.0,47.0,51.690769166396215,305.0,279.87248943882634,38.0,213.5
2025-02-23,البطان,0.0,41.0,51.98610542736387,250.0,263.51121911790483,20.0,155.0
2025-02-23,بن عروس ,0.0,77.0,51.66694732930315,367.0,315.6979998396339,25.0,230.0
2025-02-23,برج السدرية,0.0,128.0,59.58260861933231,466.0,344.9947426778274,47.5,185.0
2025-02-23,الخليدية,0.0,72.0,47.24614173467675,378.0,308.07899221296475,36.0,233.0
2025-02-23,نابل,0.5,80.0,39.865333478997144,453.0,290.6657553489172,24.5,176.7
2025-02-23,قليبية ,0.0,82.0,63.49830782019175,529.0,397.81873463032804,23.5,192.0
2025-02-23,قربة ,0.0,72.0,48.48292303922084,453.0,313.0737551216113,18.0,117.5
2025-02-23,منزل بوزلفة,0.0,142.0,59.56417345863854,524.0,369.0731020279319,43.5,208.5
2025-02-23,قرمبالية,0.0,148.0,54.69400002698487,572.5,351.391714446271,33.5,263.5
2025-02-23,الهوارية ,0.0,87.0,69.58588038290854,747.0,423.57209296195316,55.0,261.5
2025-02-23,الحمامات ,0.0,78.5,45.88323073531572,407.0,319.26199992135173,18.5,182.0
2025-02-23,زغوان,0.0,117.5,50.68351651172577,571.5,314.2508573537274,48.0,190.5
2025-02-23,الفحص ,0.0,78.0,43.12083339318633,462.0,256.02965433765786,15.0,211.0
2025-02-23,سد بئر مشارقة ,0.0,50.5,47.86399996817113,336.5,271.4654689757558,27.5,127.5
2025-02-23,صواف,0.0,53.0,41.92034580437005,329.0,254.75778082960923,16.0,142.0
2025-02-23,الجبيبنة 3 النظور,0.0,62.0,41.47247059652035,271.5,239.24600012645126,12.0,172.0
2025-02-23,بنزرت سيدي أحمد ,0.0,51.0,82.76799988634309,367.1,468.1182003113627,31.8,280.4
2025-02-23,تينجة,0.0,60.5,81.10246156474717,367.9,433.1030699426109,40.7,267.4
2025-02-23,راس الجبل,0.0,73.3,75.56231884096844,335.40000000000003,427.14195153481194,54.5,259.1
2025-02-23,العالية,0.0,93.5,56.62383688394349,474.0,349.10405131922306,42.0,228.0
2025-02-23,ماطر,0.0,64.0,71.41661541003447,401.5,379.77555128590177,49.0,308.0
2025-02-23, جومين,0.0,56.0,109.33941343680124,476.0,514.5892008465468,44.0,387.5
2025-02-23,سجنان,0.0,81.5,105.23138456546344,593.8,615.6929386985668,53.0,478.5
2025-02-23,القيروان ,0.0,43.2,23.00466666315993,204.2,192.89600039988764,12.3,130.3
2025-02-23,حفوز,0.0,18.0,21.707316997029434,111.5,191.62225633319017,0.0,78.0
2025-02-23,سد نبهانة,0.0,80.5,26.429268413927502,258.0,180.77317057350064,14.5,85.5
2025-02-23,الوسلاتية,0.0,46.0,34.820138897953754,167.0,238.9027485374811,7.5,93.0
2025-02-23,السبيخة,0.0,46.0,26.253999955356118,234.5,209.66800000444061,8.0,105.0
2025-02-23,سيدي عمر بوحجلة,0.0,40.0,21.698615379608594,175.0,170.91351034090226,10.0,140.5
2025-02-23,سد سيدي سعد,0.0,22.5,18.428000015020366,156.9,148.0080001212658,6.5,70.5
2025-02-23,القصرين,0.0,21.5,18.87753845536938,158.9,148.7260000300407,2.6,98.1
2025-02-23,فريانة ,0.0,22.0,17.345833322964605,115.5,152.81458332405106,0.0,33.5
2025-02-23,فوسانة,0.0,39.5,14.058695712977128,189.5,121.62649020358222,12.0,44.5
2025-02-23,خنقة الزازية,0.0,36.2,16.885999983331335,116.5,129.95799990415568,0.0,39.2
2025-02-23,سبيبة ,0.0,30.5,22.44637687396312,104.3,172.6933332622339,0.0,73.0
2025-02-23,سبيطلة,0.0,32.0,17.83276931826885,130.2,137.63400028884405,0.0,75.0
2025-02-23,تالة ,0.0,55.0,34.47184617174359,193.0,230.06200016304857,8.0,138.0
2025-02-23,سيدي بوزيد,0.0,61.0,21.41458336325983,286.29999999999995,174.27141238118367,1.0,72.0
2025-02-23,سيدي علي بن عون,0.0,20.0,15.415425559941756,223.5,138.02637800811624,0.5,85.5
2025-02-23,بير الحفي,0.0,29.0,13.960307686764457,227.8,143.48008163494728,0.5,56.5
2025-02-23,المكناسي ,0.0,77.5,14.245384584092177,185.0,135.78942865174338,0.0,26.0
2025-02-23,الرقاب ,0.0,32.0,13.609956711127518,268.7,137.63871428214046,0.0,48.0
2025-02-23,جلمة ,0.0,19.5,15.688717960903784,117.8,129.92502653292047,1.0,72.0
2025-02-23,المزونة,0.0,42.5,14.031250029802322,145.0,129.58000888877564,0.0,23.0
2025-02-23,سوسة,0.0,50.0,32.90054934764254,320.5,254.03061227515647,7.0,150.0
2025-02-23,النفيضة,0.0,49.0,37.20000000395205,368.3,252.96053782058988,8.0,176.5
2025-02-23,مساكن ,0.0,43.0,27.162769271032168,297.5,236.85816474631795,4.5,199.5
2025-02-23,سيدي بوعلي ,0.0,75.0,33.334437545854286,367.0,232.1516337184148,13.0,131.0
2025-02-23,الكندار,0.0,27.0,27.027083285152912,266.5,203.03256943143106,5.0,104.5
2025-02-23,المنستير,0.0,89.0,32.94189858058568,484.0,247.4522866766589,20.0,253.0
2025-02-23,المكنين ,0.0,89.0,36.12169231818272,539.0,277.04620429399057,10.0,209.0
2025-02-23,طبلبة,0.0,53.0,34.73809523485145,518.0,281.15400475414447,3.0,190.0
2025-02-23,جــمال,0.0,96.0,32.37730213306981,450.0,270.0403810045816,12.0,205.0
2025-02-23,المهدية,0.0,46.6,30.229538523199466,446.7,259.2620002306997,2.4,240.4
2025-02-23,الشابة,0.0,62.5,24.800724655821707,464.5,239.4919807970523,3.0,250.0
2025-02-23,السواسي,0.0,46.0,19.503061231301754,262.0,166.96032508193855,3.7,153.29999999999998
2025-02-23,الـــجم ,0.0,45.0,26.216666695972293,340.7,201.49902462092362,5.8,172.60000000000002
2025-02-23,صفاقس,0.0,34.0,16.726769161430692,238.79999999999998,159.9479999129475,1.0,59.5
2025-02-23,عقارب,0.0,32.0,14.673999979496005,274.4,139.08814295415567,4.0,47.0
2025-02-23,بير علي بن خليفة,0.0,36.0,16.528923083727175,246.0,133.08181804630024,0.0,32.0
2025-02-23,الغريبة,0.0,25.0,10.62826086645541,208.79999999999998,129.91390951850508,7.5,34.5
2025-02-23,قرقنة,0.0,21.0,15.657863227730116,235.5,153.1014899004988,0.0,95.0
2025-02-23,منزل شاكر,0.0,34.0,18.165848336061103,242.5,146.69800004720688,4.0,62.0
2025-02-23,الحنشة,0.0,51.0,20.082050248706363,333.0,168.43014423343092,5.0,120.0
2025-02-23,قفصة ,0.0,26.0,12.784307774626294,82.5,106.67400004193189,0.0,33.0
2025-02-23,القطار,0.0,26.0,10.652651487877874,114.0,93.32178723281625,0.0,15.0
2025-02-23,السند,0.0,58.0,14.931250029243529,178.0,128.38931545910535,0.0,36.0
2025-02-23,المنلوي,0.0,26.0,10.830434786560744,85.0,73.23566761785354,0.0,21.5
2025-02-23,الرديف ,0.0,37.5,10.366666654124856,112.0,99.88536244683664,0.0,33.0
2025-02-23,سيدي يعيش,0.0,16.0,10.714444448219407,150.0,135.58829886328465,0.0,30.5
2025-02-23,أم العرائس,0.0,68.0,13.156521756040013,145.3,83.23073094529515,0.0,28.0
2025-02-23,توزر ,0.0,61.5,6.957076938060612,102.5,60.111265317977065,0.0,12.2
2025-02-23,تمغزة,0.0,33.0,6.4161290391798955,86.0,69.32071001638886,1.0,20.5
2025-02-23,دقاش,0.0,64.0,6.0209302223005965,105.0,63.772084044533514,0.5,16.5
2025-02-23,نفطة ,0.0,54.0,6.1255319126425904,92.5,60.17789085371341,1.0,11.5
2025-02-23,قبلي ,0.0,15.4,9.29777776317464,81.2,65.56152809501475,2.3,19.7
2025-02-23,الفوار,0.0,19.5,5.9793543412654975,74.3,50.70902146344043,0.0,22.5
2025-02-23,دوز ,0.0,28.5,8.143589716500198,60.199999999999996,59.87282429800106,0.8,23.7
2025-02-23,قابس ,0.0,55.0,15.451538467223827,164.5,153.5290608190608,4.5,66.0
2025-02-23,الحامة,0.0,35.0,12.882499983906747,96.0,104.25730761540339,2.0,38.0
2025-02-23,المطوية ,0.0,57.0,16.157948729013786,207.0,134.62800249345753,4.0,60.5
2025-02-23,مطماطة,0.0,46.0,17.58169229434087,194.5,133.72338785591168,3.0,114.5
2025-02-23,مدنين ,0.0,8.4,16.636734695610954,108.0,113.7268166205956,12.0,154.89999999999998
2025-02-23,بني خداش,0.0,9.8,28.229268198696577,81.2,152.54390238843314,7.9,65.7
2025-02-23,بن قردان ,0.0,7.5,19.887500005012214,131.2,138.7789762693691,10.8,120.6
2025-02-23,جرجيس,0.0,12.7,16.893537440166185,92.8,190.1266021159279,26.4,113.1
2025-02-23,جربة حومة السوق,0.0,18.5,19.249076963846505,146.5,179.13995931364158,6.0,88.9
2025-02-23,تطاوين ,0.0,4.6,13.198942918102032,118.49999999999999,78.63103542223145,14.2,65.0
2025-02-23,غمراسن,0.0,2.5,15.497804859280588,72.4,83.12148065126854,13.5,47.3
2025-02-23,رمادة ,0.0,1.2,8.71247354496357,101.4,51.21451670862291,2.5,22.3
2025-02-21,جندوبة,0.0,21.3,51.6130769076829,246.5,287.75400010958316,53.9,229.0
2025-02-21,بوسالم,0.0,49.1,50.99212133544261,232.99999999999997,277.70000032269314,44.0,253.09999999999997
